gene	GSM1483739	GSM1483740	128-cell-1	128-cell-2	1k-cell-1	1k-cell-2	1-cell-1	1-cell-2
ENSDARG00000025595	0.0	0.0	10.090587	13.025928	13.058762	18.21551	14.337978	14.463826
ENSDARG00000025600	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000025601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.187382
ENSDARG00000025605	21.494803	0.0	55.359153	50.604667	40.491155	46.876548	43.720671	44.860152
ENSDARG00000025607	0.0	0.0	0.0	0.0	0.497395	0.478363	0.0	0.0
ENSDARG00000025608	0.0	5.125076	8.904855	3.922475	3.577272	4.8414	4.486156	8.149994
ENSDARG00000025615	0.0	0.0	0.360251	0.309522	0.853268	0.678209	0.306536	0.719383
ENSDARG00000025641	0.0	0.0	1.760779	2.543363	3.136516	2.484722	0.173904	0.158167
ENSDARG00000025658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000025667	0.0	0.0	0.469654	0.746707	1.70757	1.63953	0.0	0.0
ENSDARG00000025670	0.0	0.0	0.261509	0.0	0.99585	1.012678	0.999876	0.737594
ENSDARG00000025671	0.0	0.0	0.310542	0.36344	0.0	0.088751	0.0	0.0
ENSDARG00000025672	0.0	0.0	0.870197	1.844247	3.679518	4.064723	1.869369	1.879145
ENSDARG00000025679	0.0	0.0	0.219052	0.461564	0.174017	0.0	0.0	0.0
ENSDARG00000025693	3.759029	0.0	37.261997	44.324789	26.105504	25.125093	3.466649	7.219123
ENSDARG00000025699	92.860402	51.127459	162.295117	172.983125	120.133877	137.129939	41.699814	45.901214
ENSDARG00000025703	0.0	0.0	3.952655	4.286928	2.457267	3.402685	4.533646	4.55589
ENSDARG00000025718	19.518178	133.820227	135.740653	148.65457	130.924989	141.09254	19.471687	25.083769
ENSDARG00000025728	0.0	0.0	0.0	0.137444	0.207816	0.158999	0.053687	0.081906
ENSDARG00000025754	12.029742	8.443668	66.423057	80.400899	79.472638	75.765715	78.564133	97.421845
ENSDARG00000025757	0.0	0.0	10.859688	14.595418	14.043429	8.844444	3.991423	3.0827
ENSDARG00000025766	0.0	0.0	121.210597	100.779103	98.354961	105.323594	35.248588	54.825131
ENSDARG00000025783	0.0	0.0	0.0	0.0	0.0	0.812446	0.0	0.0
ENSDARG00000025788	0.0	0.0	79.202944	87.664971	79.60811	87.862034	47.958139	50.154796
ENSDARG00000025789	4.500733	8.060126	49.512741	53.853036	43.973762	47.16967	41.892725	40.459521
ENSDARG00000025797	0.0	0.0	15.616217	13.413916	13.044603	15.181673	22.69429	26.712629
ENSDARG00000025808	115.796541	23.388805	70.448318	70.499474	70.029371	73.317441	12.653507	14.002725
ENSDARG00000025820	57.636299	19.322206	149.713216	133.860802	119.91601	121.134182	57.008463	54.438586
ENSDARG00000025824	10.668059	0.0	23.432717	28.632652	22.606116	20.090927	7.340267	9.367825
ENSDARG00000025826	0.0	0.0	0.19845	0.203631	0.155097	0.326723	0.0	0.0
ENSDARG00000025847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000025850	556.029334	256.059782	154.438364	100.147886	228.348923	225.59555	397.984558	346.459454
ENSDARG00000025854	53.639854	0.0	37.567458	43.604638	36.268229	32.758897	28.53472	32.095205
ENSDARG00000025855	0.0	0.0	0.410314	0.218513	0.164921	0.0	0.0	0.0
ENSDARG00000025858	0.0	0.0	93.484328	99.104888	105.909202	107.495497	40.832276	38.604103
ENSDARG00000025859	88.223628	0.0	104.197024	105.602008	89.93718	93.291964	35.372367	40.382468
ENSDARG00000025866	0.0	0.0	0.27301	0.324046	0.0	0.0	0.226825	0.0
ENSDARG00000025875	0.0	0.0	3.69932	4.611533	1.422254	2.170179	0.398586	0.0
ENSDARG00000025889	47.524909	21.642531	58.580252	54.094578	63.494779	69.515997	1.787406	2.195344
ENSDARG00000025891	0.0	0.0	0.273732	0.0	0.470365	0.22787	0.0	0.0
ENSDARG00000025899	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000025902	0.0	1.28903	14.21198	15.88454	19.655138	17.634309	5.586962	6.123207
ENSDARG00000025903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000025904	57.350658	0.0	64.328751	61.873529	71.837168	68.336461	10.824938	10.809911
ENSDARG00000025912	0.0	0.0	0.0	0.322851	0.0	0.34632	0.0	0.0
ENSDARG00000025914	0.0	0.0	0.476595	0.548561	0.0	0.0	0.784986	0.0
ENSDARG00000025920	0.0	0.0	5.591444	4.578185	4.377664	4.936464	0.219754	0.442472
ENSDARG00000025943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.79921
ENSDARG00000025948	0.0	0.0	12.866672	15.545545	12.99206	8.297733	27.819708	32.288393
ENSDARG00000025949	0.0	0.0	25.083792	22.574857	15.284178	15.297875	6.857573	7.469154
ENSDARG00000025953	17.452679	0.0	48.122294	50.520116	65.221352	66.154042	3.962667	4.309689
ENSDARG00000025972	46.841475	36.58704	42.053281	50.896969	70.285162	68.173014	7.004742	2.713446
ENSDARG00000025974	3.224507	0.0	2.865288	3.468946	3.868105	4.209308	0.781114	0.656279
ENSDARG00000025977	37.350623	50.607044	22.444267	22.682762	31.490797	27.787369	1.921205	2.140626
ENSDARG00000025983	0.0	0.0	3.908261	6.458142	6.750881	6.78396	1.270335	1.171965
ENSDARG00000026017	0.0	0.0	0.932053	0.747928	1.111876	1.126066	0.782881	1.224721
ENSDARG00000026024	0.0	0.0	20.584876	22.282864	23.054565	21.985768	10.893249	11.486085
ENSDARG00000026028	0.0	0.0	8.299166	11.273571	10.985534	11.709094	1.57541	2.284876
ENSDARG00000026035	0.0	0.0	3.481585	4.556782	4.674854	9.425834	1.658953	3.044746
ENSDARG00000026048	7.972239	7.581182	85.203791	88.592753	99.96972	107.063397	8.12502	9.65818
ENSDARG00000026049	0.0	0.0	0.0	0.0	0.135395	0.406401	0.277878	0.166597
ENSDARG00000026052	0.0	0.0	0.0	0.0	0.0	0.225609	0.0	0.0
ENSDARG00000026053	0.0	0.0	1.560021	2.870572	2.278015	2.160642	0.411141	0.304077
ENSDARG00000026068	0.0	0.0	92.43808	96.589253	94.453406	88.129684	204.183109	210.040507
ENSDARG00000026070	3.821605	10.381214	200.935217	208.174413	202.719962	214.16441	122.161175	126.175228
ENSDARG00000026072	70.649004	56.912409	160.526781	143.524431	186.89116	164.183261	29.955824	25.079183
ENSDARG00000026081	0.0	0.0	0.111088	0.0	0.0	0.190786	0.0	0.0
ENSDARG00000026084	0.0	0.0	0.492177	0.282412	0.351341	0.155129	0.0	0.0
ENSDARG00000026086	0.0	0.0	0.269425	0.0	0.113884	0.113671	1.253612	2.204675
ENSDARG00000026090	0.0	0.0	4.999904	10.216972	4.830249	6.042581	0.543543	0.206374
ENSDARG00000026098	0.0	0.0	0.0	0.446972	0.0	0.0	0.0	0.0
ENSDARG00000026109	14.909162	20.195235	199.997936	230.507705	172.057069	161.38641	143.404211	150.385171
ENSDARG00000026137	3.104296	0.0	15.152803	16.407738	19.1196	19.143316	2.131336	2.881991
ENSDARG00000026149	0.0	0.0	98.594459	89.317187	111.041994	117.580973	86.318108	82.772495
ENSDARG00000026165	0.124465	0.0	0.040851	0.098382	0.172189	0.164459	0.067246	0.045395
ENSDARG00000026166	0.0	0.0	12.086602	11.420687	11.087287	13.686469	2.565855	2.731109
ENSDARG00000026170	0.0	0.0	24.820341	25.90691	24.820111	26.947023	2.109774	2.491668
ENSDARG00000026178	0.0	0.0	3.130315	3.490584	6.281623	4.859829	1.853512	1.63927
ENSDARG00000026180	12.581726	4.415981	98.810134	104.9586	84.531897	87.603386	98.348269	104.285459
ENSDARG00000026183	113.922228	0.0	50.09393	68.578884	53.479834	54.703262	141.790818	139.000928
ENSDARG00000026185	16.731849	16.00804	136.95873	160.61699	144.990939	134.828252	9.887125	10.325611
ENSDARG00000026198	0.582608	10.465023	42.247442	44.111713	43.327141	42.247546	8.026346	11.559508
ENSDARG00000026224	21.993451	43.016531	26.669414	23.191805	24.15078	27.445586	1.858649	1.835106
ENSDARG00000026225	88.338687	41.863963	177.312616	173.155252	147.680482	148.324512	133.350234	144.781182
ENSDARG00000026229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000026236	0.150181	0.0	0.0	0.801762	0.775054	0.417102	0.0	0.256338
ENSDARG00000026246	0.0	0.0	0.415932	0.0	0.351915	0.0	0.0	0.0
ENSDARG00000026247	0.0	0.0	0.226129	0.0	0.160509	0.0	0.0	0.0
ENSDARG00000026248	0.0	0.0	3.903135	1.752727	0.586328	0.140531	0.0	0.0
ENSDARG00000026281	0.0	0.0	1.482865	1.739788	5.832296	2.613885	0.215097	0.7149
ENSDARG00000026294	0.0	0.0	0.262688	1.478306	0.058266	0.056786	0.363593	0.138579
ENSDARG00000026296	3.29918	0.0	8.316735	7.75786	11.407389	14.293724	12.912041	9.008751
ENSDARG00000026313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000026322	0.0	0.0	0.232112	0.0	0.195913	0.0	0.0	0.0
ENSDARG00000026325	0.0	0.0	0.0	0.0	0.0	0.0	0.147592	0.0
ENSDARG00000026329	0.0	0.0	0.350435	0.100645	0.075297	0.512693	0.0	0.065232
ENSDARG00000026333	0.0	0.0	0.163018	0.186551	0.0	0.0	0.0	0.0
ENSDARG00000026335	0.0	0.0	0.271744	0.298411	0.111877	0.114255	0.0	0.137092
ENSDARG00000026338	13.359335	0.0	19.607402	23.344005	15.75275	14.476129	12.906161	8.684514
ENSDARG00000026348	0.0	0.0	15.711077	13.607306	8.841564	9.508221	3.575516	1.927816
ENSDARG00000026350	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000026359	0.0	0.0	0.0	0.0	0.0	0.327913	0.343618	0.942895
ENSDARG00000026369	4.636796	0.0	29.699947	31.090227	36.654125	29.369344	2.687648	5.29752
ENSDARG00000026376	0.0	0.0	9.999766	7.692788	9.487633	10.066059	2.026863	2.938086
ENSDARG00000026383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000026387	0.0	0.0	10.974752	14.386528	10.261619	10.16548	9.101349	11.928041
ENSDARG00000026395	0.0	0.0	3.442723	1.609105	1.325644	0.742269	0.275398	0.112049
ENSDARG00000026400	0.673522	0.0	6.773168	7.798877	7.849613	11.243049	10.27621	10.021085
ENSDARG00000026403	0.0	0.0	0.0	0.096041	0.070756	0.070507	0.0	0.0
ENSDARG00000026406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000026417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000026444	0.0	0.0	0.741683	1.523202	0.847142	0.0	0.310362	0.0
ENSDARG00000026448	36.351538	0.0	65.505765	60.637456	48.885294	49.031239	37.046337	31.845826
ENSDARG00000026453	12.642913	8.196557	116.734152	118.859792	101.56156	110.13427	55.580752	48.470777
ENSDARG00000026454	0.0	0.0	56.655834	46.050935	76.570224	82.314513	30.276155	27.199237
ENSDARG00000026473	0.0	0.0	0.0	0.0	0.033571	0.0	0.0	0.0
ENSDARG00000026476	44.08821	49.579723	421.157822	444.939184	407.670584	415.816814	155.642542	157.00554
ENSDARG00000026482	3.458148	5.084895	10.381361	10.964678	17.227238	18.422448	0.857812	0.294484
ENSDARG00000026484	9.621419	12.221489	25.355648	30.546279	28.96881	31.109121	9.32456	9.0653
ENSDARG00000026489	38.821698	76.740948	621.539218	653.222709	524.482705	492.851185	796.548593	895.973906
ENSDARG00000026499	0.0	0.0	0.124561	0.0	0.0	0.0	0.0	0.0
ENSDARG00000026500	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000026505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.095386
ENSDARG00000026513	0.0	0.0	0.0	0.405355	0.0	0.0	0.0	0.0
ENSDARG00000026519	1.155678	2.453778	25.39075	32.229098	25.569422	32.471976	6.560602	7.02164
ENSDARG00000026531	0.182874	0.0	0.832832	0.353897	0.514347	0.349602	0.536206	0.530113
ENSDARG00000026540	11.204738	9.529797	175.908611	189.165195	171.843969	163.32897	90.896138	98.682934
ENSDARG00000026548	0.0	0.0	1.726027	1.655634	2.623494	1.933851	0.292387	0.184022
ENSDARG00000026569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000026577	36.816444	68.089008	170.284606	191.176985	203.792785	197.641112	130.167562	148.644268
ENSDARG00000026582	0.0	0.0	32.317061	29.166886	28.771787	31.279243	1.871781	2.363235
ENSDARG00000026595	47.821217	28.724999	76.132591	75.577597	75.328941	81.564908	53.46745	50.917354
ENSDARG00000026599	0.0	0.0	0.0	0.148129	0.0	0.0	0.0	0.0
ENSDARG00000026611	0.0	0.0	21.751657	15.527065	16.506062	14.358373	10.715501	15.099921
ENSDARG00000026616	156.891437	220.988522	49.800851	64.157737	109.312688	109.366697	367.436977	358.991883
ENSDARG00000026629	3.354233	0.0	41.031016	42.182935	46.159058	42.782444	4.279062	6.322854
ENSDARG00000026630	1.635793	0.0	116.302595	113.394494	114.299585	117.562973	18.229961	23.536719
ENSDARG00000026634	31.805917	19.81534	91.701971	114.32155	117.011816	112.937074	45.506011	44.696841
ENSDARG00000026635	0.0	0.0	1.046963	0.938392	1.600922	0.89032	0.655421	0.0
ENSDARG00000026654	17.576665	0.0	172.152453	177.717417	181.780878	175.734832	126.660778	141.606903
ENSDARG00000026655	0.0	0.0	35.365998	52.303422	48.655407	35.917249	27.486662	29.608455
ENSDARG00000026663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000026664	11.357327	7.975537	90.145378	94.972616	90.855716	80.29049	15.458548	16.511102
ENSDARG00000026680	1.200378	0.0	38.750384	43.560431	36.41292	31.301336	16.988474	18.394912
ENSDARG00000026682	2.830278	0.0	32.979754	42.517111	28.791696	29.461765	23.738991	20.686434
ENSDARG00000026701	47.480881	0.0	61.370667	65.305987	57.83059	61.56797	15.721326	22.555731
ENSDARG00000026704	0.0	0.0	0.0	0.0	0.0	0.0	0.201851	0.0
ENSDARG00000026712	25.311031	7.101169	187.290758	208.638595	194.982629	191.659026	72.20327	73.893444
ENSDARG00000026723	83.899859	0.0	233.626209	249.264211	222.880198	215.99025	267.160415	309.160167
ENSDARG00000026726	0.0	0.0	0.613472	1.452059	0.750234	1.993982	0.778686	0.77705
ENSDARG00000026736	0.0	0.0	5.008085	6.620754	13.638504	16.829513	4.514069	2.858773
ENSDARG00000026753	0.0	0.0	3.651486	4.538881	4.008624	4.843145	1.529031	1.729571
ENSDARG00000026759	0.0	0.0	19.060741	19.721143	13.784999	12.24725	18.190456	18.94729
ENSDARG00000026762	5.923821	0.0	21.654374	23.047296	16.938999	15.066322	31.483009	33.162275
ENSDARG00000026764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000026766	84.074332	60.137714	337.141059	372.654083	397.011367	410.749425	218.578538	220.482914
ENSDARG00000026767	2.718474	6.112998	111.705389	101.025075	89.644437	93.307963	175.108777	184.606888
ENSDARG00000026771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000026784	4.429467	0.0	2.802036	4.333375	3.475089	3.755469	0.306832	0.522169
ENSDARG00000026787	0.0	0.0	1.682844	2.137809	1.844502	1.921512	1.581228	1.35115
ENSDARG00000026796	0.0	0.0	1.108197	1.503469	1.0379	0.847363	0.137991	0.342345
ENSDARG00000026799	0.0	0.0	50.101921	51.64055	61.081664	64.681815	108.958832	104.461419
ENSDARG00000026801	28.308148	22.158346	73.83923	83.586491	68.969137	72.249218	89.761907	90.695185
ENSDARG00000026806	2.259472	0.0	65.442201	76.614017	53.891366	51.952233	7.369734	9.900187
ENSDARG00000026811	0.0	0.0	33.439564	34.454179	34.663238	32.037699	6.132475	7.395236
ENSDARG00000026820	0.0	0.0	1.56015	0.981661	0.859774	1.233246	1.104199	1.114994
ENSDARG00000026829	7.64096	0.0	110.204502	111.599884	114.043211	123.330591	41.115782	43.614555
ENSDARG00000026834	14.101003	0.0	52.060731	51.813068	49.509622	51.202384	7.333256	7.901312
ENSDARG00000026835	0.0	0.0	6.358838	8.933391	5.243182	7.697206	1.232093	0.0
ENSDARG00000026839	0.0	273.665743	32.436265	44.233106	46.897768	61.60971	24.320904	18.093258
ENSDARG00000026840	0.0	0.0	0.56662	0.31941	0.326927	0.177841	0.079349	0.0
ENSDARG00000026842	18.478515	49.902813	183.896185	177.161203	216.171436	209.626117	53.465829	40.433711
ENSDARG00000026845	0.0	0.0	3.476337	2.969352	4.284989	3.88846	1.05659	1.401819
ENSDARG00000026855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000026862	5.492981	20.402491	506.306504	492.459135	461.297417	479.875193	525.407682	562.286535
ENSDARG00000026864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000026865	15.378106	33.790616	93.075203	101.780919	108.901462	113.176299	82.857681	83.206194
ENSDARG00000026871	457.462995	517.524307	526.206037	545.899945	707.226867	680.729855	106.830795	83.970704
ENSDARG00000026875	6.027621	0.0	65.226301	61.217177	53.258595	51.408966	34.036852	32.346857
ENSDARG00000026882	0.0	0.0	0.0	0.0	0.0	0.192451	0.0	0.0
ENSDARG00000026892	0.0	0.0	21.434316	19.397737	16.512549	23.031585	5.787714	5.966687
ENSDARG00000026895	0.0	0.0	0.0	0.0	0.0	0.244381	0.0	0.0
ENSDARG00000026902	0.0	0.0	6.980845	7.454227	7.022342	6.113955	0.695925	0.616616
ENSDARG00000026904	0.0	16.676015	4.146432	9.54126	11.555799	13.516946	9.139419	9.903613
ENSDARG00000026907	0.0	0.0	20.290155	18.118826	28.412879	24.980124	4.48538	7.014481
ENSDARG00000026908	87.215282	172.555887	400.135057	466.289645	489.604483	512.800703	566.380093	639.286142
ENSDARG00000026925	0.0	0.0	0.0	0.303222	0.225943	0.0	0.143809	0.0
ENSDARG00000026926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000026941	3.595185	0.0	9.65344	7.793635	12.571871	12.243225	5.1637	5.446083
ENSDARG00000026967	12.202154	12.542359	38.538871	44.284638	45.444172	46.722509	7.879208	8.346829
ENSDARG00000026972	0.0	0.0	46.679788	38.84864	49.118591	46.437854	1.373892	3.169583
ENSDARG00000026979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000026985	4.607177	13.824093	35.199254	39.342903	36.856032	41.742207	17.931021	17.562852
ENSDARG00000026986	0.0	0.0	20.015162	22.255977	19.198069	20.047389	1.888771	1.434232
ENSDARG00000026988	0.0	0.0	20.120016	21.88543	17.713957	24.976172	3.953635	1.542685
ENSDARG00000026990	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000027009	11.377474	0.0	1.212481	2.820398	4.195104	3.786754	0.171147	0.423135
ENSDARG00000027016	3.103923	0.0	10.89439	10.945884	15.152472	16.910116	18.071404	25.453479
ENSDARG00000027017	0.0	0.0	0.1359	0.218109	0.639722	0.390078	0.268915	0.0
ENSDARG00000027041	0.0	0.0	0.0	0.063574	0.142756	0.141931	0.096868	0.057945
ENSDARG00000027046	12.100123	21.276167	216.011686	239.070458	224.895011	207.664886	139.402228	139.470653
ENSDARG00000027063	0.0	0.0	2.654418	1.08692	1.011868	1.481915	0.0	0.311404
ENSDARG00000027065	0.0	0.0	0.054801	0.107904	0.0	0.232145	0.0	0.051959
ENSDARG00000027070	0.0	0.0	0.0	3.315347	15.290995	15.630135	2.034639	0.978412
ENSDARG00000027078	18.34311	18.117234	169.661878	174.258792	211.615963	191.865641	48.060149	55.778204
ENSDARG00000027079	0.0	0.0	6.270498	4.948988	4.102243	4.627829	0.128405	0.312054
ENSDARG00000027082	28.410908	0.0	33.383674	34.349261	36.653539	33.725741	2.715889	1.965612
ENSDARG00000027087	0.0	0.0	3.63222	3.456054	2.114272	2.863373	0.599848	0.0
ENSDARG00000027088	19.152368	0.0	0.0	0.0	2.59176	0.62033	0.319892	0.509764
ENSDARG00000027099	57.50189	82.269666	133.803051	116.623276	144.451412	135.594058	42.741698	54.833792
ENSDARG00000027109	2.342795	50.623611	101.028336	104.177251	90.135512	94.790893	9.205446	10.769366
ENSDARG00000027112	25.489895	0.0	42.876529	38.275816	42.959238	40.967512	2.925935	4.370028
ENSDARG00000027129	0.0	0.0	0.46565	0.676311	1.442239	0.931609	1.764816	0.582246
ENSDARG00000027131	79.121021	0.0	2.555688	0.607601	2.215171	2.366039	1.964499	0.812343
ENSDARG00000027140	0.0	0.0	56.647831	56.348017	47.538891	47.298534	55.67285	68.24798
ENSDARG00000027141	20.494351	14.128024	229.467005	233.35126	267.138949	249.069346	57.540452	55.781987
ENSDARG00000027143	0.0	0.0	13.029419	13.490093	9.22752	8.991979	0.0	0.253185
ENSDARG00000027153	0.0	0.0	0.401202	0.0	0.567515	0.0	0.0	0.0
ENSDARG00000027154	2.014749	0.0	60.270384	65.780352	71.01826	70.179978	20.382701	27.424286
ENSDARG00000027159	0.0	0.0	18.921065	20.845408	19.756154	22.360079	2.220878	2.257685
ENSDARG00000027161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000027169	296.29837	122.975422	261.241381	274.632049	300.850605	260.934502	880.845637	865.251346
ENSDARG00000027172	9.132222	39.808805	63.612704	65.592587	62.768529	70.857185	61.937677	64.452338
ENSDARG00000027182	95.498609	31.308669	49.173995	41.728149	33.94538	43.125068	3.450474	4.177385
ENSDARG00000027183	31.708453	27.586971	18.391315	23.671709	39.258914	33.692072	8.863441	9.645373
ENSDARG00000027187	5.793627	47.382521	67.400982	64.336761	70.08614	72.963958	64.566334	71.556996
ENSDARG00000027192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000027196	0.0	0.0	0.48138	0.0	0.175823	0.0	0.0	0.0
ENSDARG00000027199	0.0	0.0	0.119091	0.0	0.200544	0.101217	0.0	0.0
ENSDARG00000027200	29.45628	69.63276	72.788995	75.992898	90.234273	77.680378	30.941927	39.451278
ENSDARG00000027222	0.0	0.0	0.0	0.16028	0.0	0.117416	0.119855	0.144344
ENSDARG00000027234	0.981421	0.0	10.575607	10.398721	11.097795	16.493733	2.372164	2.16248
ENSDARG00000027236	0.0	0.0	0.0	0.0	0.464666	0.0	0.0	0.0
ENSDARG00000027249	9.355706	8.796785	8.512805	9.607953	9.977713	10.769806	4.725051	3.995164
ENSDARG00000027279	26.259188	9.631849	36.494273	42.845824	40.862704	41.342683	9.099458	10.556439
ENSDARG00000027285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000027290	0.0	0.0	0.143352	0.0	0.0	0.0	0.0	0.0
ENSDARG00000027310	0.0	0.0	0.095759	0.106156	0.0	0.0	0.0	0.0
ENSDARG00000027316	0.0	0.0	9.981532	8.660171	6.409923	7.416176	12.431272	17.81887
ENSDARG00000027322	10.001312	9.432832	84.16822	105.187728	116.36438	113.739375	20.090999	20.406494
ENSDARG00000027345	7.193057	11.295657	99.302834	102.337777	132.914369	136.753422	62.884105	71.410259
ENSDARG00000027353	6.458311	0.0	100.454306	109.063724	88.653394	96.496581	57.999044	60.917318
ENSDARG00000027355	0.0	0.0	1.602641	1.556362	1.127267	1.349503	1.579425	0.555212
ENSDARG00000027357	40.585333	55.631884	134.438308	145.642559	190.019884	170.995495	232.808933	214.720761
ENSDARG00000027360	0.0	0.0	0.0	0.0	0.0	0.0	0.230061	0.291144
ENSDARG00000027381	0.0	0.0	10.938159	11.601145	8.680628	12.67091	0.176452	0.887071
ENSDARG00000027391	0.0	0.0	15.988889	13.089332	12.379391	16.441169	17.339186	18.641693
ENSDARG00000027394	0.0	0.0	0.055987	0.220003	0.080823	0.174097	0.0	0.0
ENSDARG00000027397	8.082	14.306048	108.591758	108.432341	106.768007	116.891392	22.046602	21.657963
ENSDARG00000027403	0.0	0.0	50.519918	49.447274	20.313652	21.853563	1.82181	1.472104
ENSDARG00000027418	5.130155	0.0	51.566651	44.152625	49.146879	44.555696	33.128035	37.239078
ENSDARG00000027419	0.0	0.0	0.0	0.0	0.090548	0.0	0.0	0.0
ENSDARG00000027423	2.387241	0.0	20.638737	19.661366	18.68958	17.994088	8.309362	5.402943
ENSDARG00000027424	0.0	0.0	0.0	0.0	0.223219	0.0	0.0	0.0
ENSDARG00000027428	19.597287	18.229152	83.68686	74.795357	77.352329	89.681833	10.880137	11.497965
ENSDARG00000027461	8.497548	0.0	34.414133	34.296711	52.424807	56.899164	14.464066	18.862982
ENSDARG00000027465	8.440445	0.0	35.069388	37.088175	37.141933	38.65724	20.219661	21.469212
ENSDARG00000027469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000027472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000027491	31.175193	20.531877	125.662815	132.927202	112.97178	110.483722	119.266585	110.774137
ENSDARG00000027495	0.0	0.0	38.382028	29.121948	31.194252	36.758755	11.910289	12.895625
ENSDARG00000027497	0.0	0.0	0.539641	0.686168	0.883414	0.991429	0.252107	0.056934
ENSDARG00000027500	3.505171	0.0	28.154887	32.68032	30.162317	31.491109	19.92369	21.797743
ENSDARG00000027501	3.046171	15.103147	33.324567	34.835805	18.585726	22.371631	35.41086	37.338486
ENSDARG00000027523	0.0	0.0	0.254287	0.0	0.219799	0.108135	0.0	0.0
ENSDARG00000027529	0.0	0.0	0.0	0.469562	0.0	0.211237	0.0	0.0
ENSDARG00000027538	0.0	0.0	1.498425	2.027582	1.668905	1.963402	0.492542	1.196888
ENSDARG00000027547	0.0	0.0	16.512629	18.398819	11.54851	12.390497	3.675578	5.201533
ENSDARG00000027552	369.87832	138.182032	26.543029	25.820843	20.951178	31.41004	3.886003	5.233628
ENSDARG00000027564	0.0	0.0	0.104295	0.123788	0.0	0.182492	0.0	0.11137
ENSDARG00000027572	0.0	0.0	0.833393	1.308959	3.262667	0.462834	3.044729	4.309686
ENSDARG00000027582	0.0	0.0	0.0	0.0	0.173361	0.0	0.0	0.0
ENSDARG00000027584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000027586	0.0	0.0	8.985751	8.738134	15.299736	14.400054	0.686444	1.481987
ENSDARG00000027587	0.0	0.0	0.33029	0.0	0.291883	0.280754	0.0	0.0
ENSDARG00000027589	23.591318	49.756487	122.273162	125.502546	135.623552	136.729966	16.273893	16.694539
ENSDARG00000027590	14.314295	32.598778	161.746906	160.301194	149.920084	149.452361	232.819141	238.674793
ENSDARG00000027595	16.629884	0.0	81.163393	78.470071	89.015385	75.134125	133.461573	140.452928
ENSDARG00000027599	0.0	0.0	1.768231	5.058635	3.90231	7.904232	3.346221	2.14128
ENSDARG00000027600	0.0	0.0	40.170437	41.910405	34.958709	35.626318	18.28833	23.128121
ENSDARG00000027602	0.0	0.0	1.293348	1.243054	1.21503	0.571357	0.0	0.628167
ENSDARG00000027609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000027611	0.0	0.0	0.707421	1.601047	1.416767	2.579757	0.389963	0.652742
ENSDARG00000027612	0.0	0.0	3.709199	2.3028	4.749448	4.002087	0.0	0.611076
ENSDARG00000027618	0.0	0.0	0.368403	0.187718	0.569338	0.465979	0.114114	0.0
ENSDARG00000027620	0.0	0.0	1.107443	2.523849	0.459171	1.543251	1.584324	2.466668
ENSDARG00000027638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000027639	244.145682	0.0	91.757031	80.769757	100.25061	102.618099	55.940671	55.427701
